회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
(주)케이이씨,092220,2018/12,351174343,0,55.8,64.19,-8.36,27969298,0.92,0.44,206654
(주)케이티,030200,2018/12,32188830000,269659,118.51,45.77,0.31,4010464000,0.84,0.71,17356537
(주)케이티스카이라이프,053210,2018/12,816001170,16647,22.49,81.64,0.73,183474568,1.18,0.84,657495
(주)케이티씨에스,058850,2018/12,350279655,3763,116.6,46.17,4.99,12722541,0.85,0.61,529393
(주)케이티아이에스,058860,2018/12,,2706,,,,,0.8,0.48,450826
(주)케이티앤지,033780,2018/12,10197870417,505061,24.85,80.1,-4.19,822057209,2.32,1.92,2624616
(주)코리아써키트,007810,2018/12,500488797,0,29.07,77.48,-9.43,10030345,1.18,0.37,470282
(주)코아스,071950,2018/12,78534357,0,234.95,29.85,-4.8,2855391,4.4,1.49,105463
(주)코오롱,002020,2018/12,3480352009,6905,316.63,24,-1.56,27279318,1.77,0.78,58173
(주)콤텍시스템,031820,2018/12,,0,,,,,1.12,0.6,125165
(주)큐로,015590,2018/12,,0,,,,,2.58,0.78,90218
(주)크라운제과,264900,2018/12,,3324,,,,,1.76,0.93,388532
(주)크라운해태홀딩스,005740,2018/12,1286504596,1517,160.59,38.37,8.98,81092622,1.08,0.47,18173
(주)키다리스튜디오,020120,2018/12,,0,,,,,4.6,1.58,19623
(주)태경비케이,014580,2018/12,293751207,2758,52.3,65.66,0.21,4895455,1.17,0.56,165265
(주)태영건설,009410,2018/12,4958571817,8867,234.52,29.89,17.88,114992214,1.6,0.8,1996049
(주)테이팩스,055490,2018/12,160224769,0,72.05,58.12,2.5,4485270,5.05,2.71,107460
(주)토니모리,214420,2018/12,204183223,1182,93.5,51.68,-12.03,-13854119,2.9,0.92,169051
(주)티비에이치글로벌,084870,2018/12,,0,,,,,0.93,0.34,208807
(주)티에이치엔,019180,2018/12,212394546,900,427.59,18.95,19.2,15196812,0.76,0.35,331054
(주)티웨이항공,091810,2018/12,430876193,0,90.9,52.38,0,31416024,1.88,0.98,731917
(주)티웨이홀딩스,004870,2018/12,497537192,0,74.63,57.26,20.35,27496534,10.99,2.97,5700
(주)팜스코,036580,2018/12,883155287,1755,185.05,35.08,-0.74,-38421019,1.49,0.78,933107
(주)퍼시스,016800,2018/12,,9430,,,,,1.02,0.76,315669
(주)포스코인터내셔널,047050,2018/12,9881020333,74025,241.96,29.24,11.53,-146126015,2.37,1.53,23308796
(주)풀무원,017810,2018/12,1214578440,5199,176.18,36.21,1.51,59290674,2.02,0.86,77181
(주)풍산,103140,2018/12,2668117561,16808,93.44,51.7,-5.79,81185306,1.1,0.47,2162546
(주)풍산홀딩스,005810,2018/12,879345785,11036,23.26,81.13,-2.76,-11000429,1.01,0.62,117460
(주)플레이그램,009810,2018/12,45213641,0,6.02,94.32,-76.77,1891497,2.3,0.76,6528
(주)하나금융지주,086790,2018/12,385008620000,450363,1320.25,7.04,-16.95,-5431734000,1.09,0.69,1172785
(주)하나투어,039130,2018/12,716121751,6640,198.53,33.5,21.39,20215985,9.2,4.02,542073
(주)하이스틸,071090,2018/12,232990175,0,81.47,55.1,-19.45,13120122,1,0.32,171894
(주)하이트론씨스템즈,019490,2018/12,64127489,0,86.76,53.55,8.52,-7931442,0.82,0.52,41537
(주)한국전자홀딩스,006200,2018/12,390848476,658,47.98,67.58,-8.99,24714964,0.38,0.22,4754
(주)한국종합기술,023350,2018/12,,1095,,,,,1.07,0.36,190942
(주)한국카본,017960,2018/12,360113098,4102,18.57,84.34,-5.17,42776647,1.15,0.75,225982
(주)한국토지신탁,034830,2018/12,1375861979,26728,66.86,59.93,7.74,66126620,1.17,0.78,254363
(주)한국특강,007280,2018/12,,0,,,,,1.24,0.36,364965
(주)한국화장품제조,003350,2018/12,,363,,,,,5.16,2.64,88233
(주)한농화성,011500,2018/12,,1835,,,,,1.09,0.47,223214
(주)한독,002390,2018/12,652616127,6128,108.25,48.02,6.88,29455780,1.8,0.86,440098
(주)한미글로벌건축사사무소,053690,2018/12,209712007,2012,102.94,49.28,3.43,6479396,1.62,0.93,126302
(주)한샘,009240,2018/12,940149892,21155,63.66,61.1,-6.5,63738444,8.12,2.09,1847989
(주)한섬,020000,2018/12,1219779752,8788,22.68,81.52,5.74,203689536,1.11,0.69,766644
(주)한솔케미칼,014680,2018/12,791727785,13306,77.03,56.49,11.58,100575893,2.96,2.14,409358
(주)한솔홈데코,025750,2018/12,308077735,1611,90.59,52.47,16.73,21733519,1.37,0.61,290917
(주)한익스프레스,014130,2018/12,199582549,720,198.01,33.56,7.19,6517150,1.46,0.07,543385
(주)한진,002320,2018/12,2661425067,5902,149.4,40.1,7.62,116083530,0.68,0.23,1716218
(주)한진중공업홀딩스,003480,2018/12,1873603000,0,410.45,19.59,4.33,57164000,0.41,0.24,4192
(주)한진칼,180640,2018/12,2850066743,17923,65.32,60.49,13.5,78195036,1.33,0.63,61815
(주)한창,005110,2018/12,106233878,0,225.67,30.71,-11.54,-11225253,4.62,1.49,9692
(주)한창제지,009460,2018/12,,1169,,,,,2.58,0.69,200019
(주)한화,000880,2018/12,169548577000,62085,900.11,10,-3.3,2749201000,1.46,0.79,5224248
(주)현대리바트,079430,2018/12,678896575,5833,51.75,65.9,52.15,6802315,1.56,0.86,1321083
(주)현대미포조선,010620,2018/12,3463733941,27919,49.48,66.9,-2.05,518544275,1.03,0.49,2405067
(주)현대백화점,069960,2018/12,6988562089,20301,44.72,69.1,0.76,435324558,0.77,0.53,1376064
(주)현대지에프홀딩스,005440,2018/12,2837374829,18334,34.4,74.4,28.33,95424533,1.24,0.87,1514615
(주)현대퓨처넷,126560,2018/12,780480291,6609,9.3,91.49,-0.17,63247286,0.83,0.61,271330
(주)현대홈쇼핑,057050,2018/12,2547695055,22207,51.24,66.12,-2.44,1969436,1.08,0.77,973454
(주)혜인,003010,2018/12,228402133,338,149.18,40.13,-8.76,3000832,1.49,0.46,215382
(주)호텔신라,008770,2018/12,2303742128,13286,201.12,33.21,17.5,153867114,6.51,3.38,3643940
(주)화승엔터프라이즈,241590,2018/12,760455511,2119,168.59,37.23,14.45,42902379,9.16,2.95,4746
(주)화승인더스트리,006060,2018/12,991258651,2166,179.92,35.72,-3.48,56944828,4.37,2.34,809022
(주)화승코퍼레이션,013520,2018/12,1211764734,1532,454.62,18.03,5.87,19198663,0.94,0.47,729709
(주)화신,010690,2018/12,828226155,823,182.5,35.4,0.83,7174539,0.47,0.19,599101
(주)화인베스틸,133820,2018/12,,0,,,,,1.19,0.56,145092
(주)황금에스티,032560,2018/12,406187489,700,51.37,66.06,8.92,10055664,1.27,0.48,118918
(주)효성,004800,2018/12,6407904916,101654,137.14,42.17,-76.16,264011739,1.95,0.47,352311
(주)후성,093370,2018/12,441480960,0,79.83,55.61,10.49,30713638,5.32,3.05,268885
(주)휠라홀딩스,081660,2018/12,3304339508,3056,119.34,45.59,16.77,274605174,4.08,0.73,499913
(주)휴니드테크놀러지스,005870,2018/12,,0,,,,,1.99,0.99,261299
(주)휴비스,079980,2018/12,958085427,9873,134.75,42.6,-1.44,42045918,1.39,0.67,1041438
(주)휴스틸,005010,2018/12,603455402,3014,48.63,67.28,-14.74,113869760,0.46,0.19,537032
AJ네트웍스(주),095570,2018/12,2575139461,4682,423.61,19.1,-26.16,-74845912,1.45,0.77,339800
CS홀딩스(주),000590,2018/12,304418193,574,10.8,90.26,1.32,10186160,0.77,0.4,3035
DB금융투자(주),016610,2018/12,7043191614,10357,825.68,10.8,-6.72,168835383,0.37,0.25,725156
DB손해보험(주),005830,2018/12,50929102340,126597,862.24,10.39,-2.24,246437608,1.13,0.85,14995073
HD현대(주),267250,2018/12,23347820007,270501,121.22,45.2,90.61,668090632,1.52,0.98,579339
KG스틸(주),016380,2018/12,2506058874,0,38840.82,0.26,-1.97,-8222718,35.39,14.25,1750904
KISCO홀딩스(주),001940,2018/12,1545159970,4283,20.81,82.78,7.66,77436755,0.51,0.07,13300
LG이노텍(주),011070,2018/12,5756067241,7099,171.74,36.8,4.46,1062343412,2.5,1.23,7607398
LS일렉트릭(주),010120,2018/12,2405835525,35190,85.42,53.93,6.03,204655399,2.3,1.26,1905120
OCI(주),010060,2018/12,5659590446,20272,62.05,61.71,-14.3,676513158,1.35,0.58,2276330
SK이노베이션(주),096770,2018/12,36085384070,564616,86.7,53.56,17.83,1728062366,1.86,1.41,3679763
SNT다이내믹스(주),003570,2018/12,845671572,7143,39.2,71.84,-9.17,36672642,0.47,0.32,331677
SNT모티브(주),064960,2018/12,1196519724,15979,45.07,68.93,-6.95,90371134,1.23,0.53,822007
STX엔진(주),077970,2018/12,864147954,0,290.63,25.6,22.8,-59179632,2.03,0.67,566487
STX중공업(주),071970,2018/12,567197923,0,268.62,27.13,-14.91,11573443,1.45,0.18,214808
가온전선(주),000500,2018/12,526494275,2356,102.18,49.46,0.44,27639143,0.57,0.26,752555
강남제비스코(주),000860,2018/12,657866050,3575,19.71,83.53,2.33,10276336,0.72,0.44,259116
경인전자(주),009140,2018/12,57418578,334,5.08,95.17,-16.13,-181839,1.44,0.59,7834
계룡건설산업(주),013580,2018/12,1726211682,4429,292.48,25.48,2.31,104065314,0.9,0.46,1533433
계양전기(주),012200,2018/12,273358875,2047,49.65,66.82,7.4,-2972426,1.14,0.56,353546
고려산업(주),002140,2018/12,213622767,740,131.22,43.25,-9.22,-5720631,1.3,0.5,151002
고려아연(주),010130,2018/12,7225894144,194417,13.36,88.22,4.35,888331258,1.77,1.2,5527738
고려제강(주),002240,2018/12,2387466225,6998,63.85,61.03,1.73,124047823,0.68,0.37,467175
광동제약(주),009290,2018/12,732056804,3214,69.91,58.85,3.39,53096472,1.49,0.72,697078
광전자(주),017900,2018/12,262117704,2618,16.81,85.61,-0.26,12554255,0.98,0.45,172092
교보증권(주),030610,2018/12,7341195592,12217,732.87,12.01,15.11,138717107,0.52,0.35,1246723
국도화학(주),007690,2018/12,854418441,8349,71,58.48,19.02,-12148325,0.97,0.57,834411
국제약품(주),002720,2018/12,126234896,859,83.75,54.42,-12.67,13248711,2.33,0.95,106305
그랜드코리아레저(주),114090,2018/12,765759332,35876,36.24,73.4,0,92846437,3.9,2.54,480339
그린케미칼(주),083420,2018/12,,2156,,,,,1.13,0.69,254122
극동유화(주),014530,2018/12,280142460,5387,75.17,57.09,69.54,12418597,1.04,0.7,829437
금강공업(주),014280,2018/12,852848677,2242,140.76,41.54,-7.39,21919460,0.76,0.35,392478
금호건설(주),002990,2018/12,1182209922,17648,231.8,30.14,6.07,55707440,1.76,1.03,1376235
금호석유화학(주),011780,2018/12,4616720748,36686,96.61,50.86,10.27,484649992,2.74,1.79,3899573
금호전기(주),001210,2018/12,170295317,0,390.87,20.37,-77.18,-2178327,1.7,1.14,64767
금호타이어(주),073240,2018/12,4221394926,0,214.62,31.78,-11.05,93245123,1.53,0.62,1881272
기아(주),000270,2018/12,51786605000,360838,90.09,52.61,1.18,4470764000,0.75,0.55,31912189
깨끗한나라(주),004540,2018/12,599409867,0,243.17,29.14,-5.09,-22458641,1.95,0.62,623437
남광토건(주),001260,2018/12,148906647,0,203.19,32.98,35.95,5000127,7.97,1.24,157173
남양유업(주),003920,2018/12,1052659644,855,18.43,84.44,-7.47,42557813,0.74,0.58,1070693
남해화학(주),025860,2018/12,,2397,,,,,2.67,1.09,1242735
네이버(주),035420,2018/12,9881190909,45901,66.09,60.21,19.42,973506368,7.19,0.77,3459014
넥센타이어(주),002350,2018/12,3242285269,10299,127.02,44.05,0.98,156983755,0.98,0.57,1582972
넷마블(주),251270,2018/12,5433046593,0,19.37,83.78,-16.64,235338136,3.89,1.84,1159866
다스코(주),058730,2018/12,212416938,3054,67.65,59.65,7.89,25298300,1.82,0.69,240254
다올투자증권(주),030210,2018/12,1750744641,0,232.28,30.1,7.32,218938095,1.08,0.42,239875
대림비앤코(주),005750,2018/12,301673358,2493,88.44,53.07,6.14,13011348,0.77,0.37,238216
대림통상(주),006570,2018/12,199273221,2284,86.71,53.56,2.03,-11582281,0.74,0.46,184186
대상(주),001680,2018/12,2198994807,19824,136.78,42.23,-0.41,121562419,1.21,0.87,2235924
대상홀딩스(주),084690,2018/12,2629588765,7063,140.19,41.63,0.42,142677579,1.01,0.67,20469
대성산업(주),128820,2018/12,1092773443,0,142.1,41.3,5.01,-50877982,0.78,0.36,850775
대성에너지(주),117580,2018/12,653850642,6875,116.51,46.19,0,50181701,0.58,0.49,770679
대성홀딩스(주),016710,2018/12,1117337450,4022,109.78,47.67,0.74,56378758,0.6,0.43,23262
대신증권(주),003540,2018/12,19151314244,45530,857.14,10.45,-27.94,-1598084884,0.9,0.53,2236455
대영포장(주),014160,2018/12,,0,,,,,1.04,0.55,300057
대우전자부품(주),009320,2018/12,,0,,,,,5.11,1.49,62630
대우조선해양(주),042660,2018/12,11918521521,0,210.36,32.22,-13.13,725140996,1.11,0.4,9599759
대원강업(주),000430,2018/12,1085767330,7130,90.25,52.56,-3.19,119893625,0.9,0.48,709572
대원전선(주),006340,2018/12,191535435,0,135.33,42.49,-14.96,-10931044,2.96,0.95,424027
대원제약(주),003220,2018/12,275438692,4889,50.35,66.51,7.98,40032139,3,1.7,283584
대원화성(주),024890,2018/12,124822514,0,70.38,58.69,-3.17,6869127,1.7,0.71,110525
대창단조(주),015230,2018/12,229017785,1993,26.29,79.19,24.4,-3299451,0.86,0.46,272946
대한방직(주),001070,2018/12,267468485,1538,51.28,66.1,0.21,-18700691,2.38,0.31,205746
대한유화(주),006650,2018/12,1983913415,24704,16.63,85.74,43.53,350888486,1.4,0.58,2539543
대한전선(주),001440,2018/12,1172944859,0,264.36,27.45,3.86,14354540,5.68,2.36,1528860
대한제강(주),084010,2018/12,657105860,3372,51.09,66.19,-7.57,-16641282,0.78,0.28,1025389
대한제당(주),001790,2018/12,1135447475,4989,151.22,39.81,-5.06,12613990,0.58,0.4,1105428
대한제분(주),001130,2018/12,919690199,4113,22.79,81.44,6.63,12634599,0.54,0.43,305133
대한해운(주),005880,2018/12,2932927976,0,276.27,26.58,-17.69,258496571,1.39,0.79,787415
대한화섬(주),003830,2018/12,,842,,,,,0.42,0.28,107661
덕양산업(주),024900,2018/12,526312201,0,580.77,14.69,23.48,48360188,1.38,0.61,1171523
동국제강(주),001230,2018/12,5730222157,0,181.97,35.47,-1.4,229429860,0.52,0.28,5364846
동부건설(주),005960,2018/12,713764954,6338,97.23,50.7,28.04,58922382,0.81,0.39,842160
동성제약(주),002210,2018/12,,0,,,,,21.56,2.15,91913
동아쏘시오홀딩스(주),000640,2018/12,1241932782,6138,68.8,59.24,2.5,58321852,1.91,1,71071
동아에스티(주),170900,2018/12,948673011,8438,63.74,61.07,2.24,50136461,2.04,1.23,567247
동아타이어공업(주),282690,2018/12,,4119,,,,,0.73,0.41,161314
동양생명보험(주),082640,2018/12,31920723259,15586,1289.49,7.2,-18.95,1669238824,0.65,0.33,5767576
동양철관(주),008970,2018/12,163635516,0,106.97,48.32,10.1,1476169,4.99,0.91,130500
동양피스톤(주),092780,2018/12,317620788,1552,232.52,30.07,12.92,18558775,0.82,0.5,275007
동원산업(주),006040,2018/12,2592198631,10090,166.25,37.56,2.67,52768725,1.76,0.95,921594
동원수산(주),030720,2018/12,95398557,0,112.89,46.97,-12.17,373114,1.4,0.83,97686
동원시스템즈(주),014820,2018/12,1124057800,12857,109.51,47.73,-20.02,75025943,4.02,1.69,523309
동일고무벨트(주),163560,2018/12,284848797,1345,52.25,65.68,1.22,9388752,0.62,0.41,257028
동일산업(주),004890,2018/12,409723954,3278,15.44,86.63,3.16,2437585,0.57,0.39,391030
동일제강(주),002690,2018/12,,0,,,,,0.68,0.29,124025
동화약품(주),000020,2018/12,370599243,3313,24.61,80.25,0,-4360078,1.3,0.73,306603
두산밥캣(주),241560,2018/12,6446324312,50125,72.38,58.01,17.16,616576546,1.39,1,20325
두산에너빌리티(주),034020,2018/12,24814911564,17498,299.05,25.06,1.64,989560099,0.89,0.4,4101664
디씨엠(주),024090,2018/12,187862926,2333,15.37,86.68,-8.64,13328205,1.14,0.87,115168
디아이동일(주),001530,2018/12,947634081,2802,84.86,54.1,7.35,29577224,0.48,0.27,303174
디에스알(주),155660,2018/12,225031293,800,52.59,65.54,4.26,4576785,0.79,0.3,172309
디에스알제강(주),069730,2018/12,,576,,,,,0.79,0.32,185254
디엘(주),000210,2018/12,12833716732,65810,112.12,47.14,-10.95,1104521755,0.82,0.54,9251875
디엘건설(주),001880,2018/12,,3795,,,,,0.73,0.45,965572
디와이(주),013570,2018/12,742531917,3807,66.55,60.04,8.35,53191107,0.92,0.61,107664
디와이파워(주),210540,2018/12,258539786,2207,72.15,58.09,18.87,23485918,2.05,0.79,251335
롯데관광개발(주),032350,2018/12,506790646,0,80.38,55.44,8.23,2053895,4.18,1.61,71401
롯데손해보험(주),000400,2018/12,,0,,,,,0.95,0.57,3524548
롯데쇼핑(주),023530,2018/12,26259308858,147007,111.3,47.33,-1.98,173274992,0.67,0.45,10217788
롯데에너지머티리얼즈(주),020150,2018/12,692206039,0,31,76.34,10.57,86016073,5.42,2.84,318903
롯데웰푸드(주),280360,2018/12,2542673939,8336,102.13,49.47,318.62,184724781,0.72,0.5,1586113
롯데정밀화학(주),004000,2018/12,1700030433,43299,23.38,81.05,18.3,273177219,1.67,0.8,1370099
롯데정보통신(주),286940,2018/12,703889698,9286,92.06,52.07,444.37,107300289,1.14,0.74,691242
롯데지주(주),004990,2018/12,27618347496,57246,227.49,30.54,206.02,-826654211,1.49,0.96,262940
롯데칠성음료(주),005300,2018/12,3311280027,22171,167.6,37.37,2.94,85909701,1.36,1.01,2323272
롯데케미칼(주),011170,2018/12,20799138833,359892,53.56,65.12,4.22,1380927826,1.47,0.77,10133832
롯데하이마트(주),071840,2018/12,,40133,,,,,0.96,0.54,4112678
명문제약(주),017180,2018/12,243065788,0,161.18,38.29,5.25,11407276,3.17,1.27,143020
무림페이퍼(주),009200,2018/12,2014259668,2080,201.74,33.14,7.2,85487292,0.56,0.32,482776
무림피앤피(주),009580,2018/12,1355957771,15591,113.75,46.78,7.12,102202342,1.18,0.47,649529
문배철강(주),008420,2018/12,,980,,,,,1.17,0.45,159406
미래산업(주),025560,2018/12,68651324,0,44.23,69.34,0.06,-1531649,4.17,1.97,33211
미래에셋생명보험(주),085620,2018/12,34640502330,38541,1577.53,5.96,-12.25,-332618276,0.62,0.41,3601718
미래에셋증권(주),006800,2018/12,118085499474,153907,1313.8,7.07,29.36,-4875546660,1.19,0.65,11275329
미원상사(주),002840,2018/12,245546856,2325,24.21,80.51,3.14,37383401,1.16,0.97,210678
미원스페셜티케미칼(주),268280,2018/12,,6266,,,,,1.81,1.35,360435
미원홀딩스(주),107590,2018/12,222015479,933,68.11,59.49,20.76,9020838,1.23,0.67,4029
미원화학(주),134380,2018/12,,2010,,,,,1.54,0.98,146485
미창석유공업(주),003650,2018/12,,2537,,,,,0.61,0.51,316300
백광산업(주),001340,2018/12,,2148,,,,,1.23,0.64,175488
범양건영(주),002410,2018/12,118354421,0,136,42.37,13.75,22944431,2.33,0.7,150468
보해양조(주),000890,2018/12,200457249,0,188.89,34.61,-17.64,-2050115,3.51,1.09,81443
부광약품(주),003000,2018/12,493615375,17105,19.39,83.76,28.84,6816641,3.96,2.56,192540
부국증권(주),001270,2018/12,1435051166,10832,208.7,32.39,10.75,480833,0.93,0.68,610121
부국철강(주),026940,2018/12,,1500,,,,,0.84,0.37,142353
부산산업(주),011390,2018/12,133607586,0,87.01,53.47,1.37,9773170,7.05,0.83,34276
부산주공(주),005030,2018/12,,0,,,,,1.16,0.29,203829
비케이탑스(주),030790,2018/12,190646346,0,128.41,43.78,-18.86,-28254811,6.19,1.64,66510
사조동아원(주),008040,2018/12,468191705,0,164.29,37.84,6.93,28692647,1.42,0.79,407961
사조산업(주),007160,2018/12,1175998145,1236,130.67,43.35,-4.16,16442563,1.36,0.83,385776
사조씨푸드(주),014710,2018/12,,1205,,,,,0.6,0.43,397127
삼부토건(주),001470,2018/12,383718891,0,127.77,43.9,-36.73,-17833573,1.21,0.39,177384
삼성SDI(주),006400,2018/12,19349721184,66945,58.28,63.18,44.87,260609735,1.77,1.13,8186909
삼성공조(주),006660,2018/12,260167988,642,21.64,82.21,-11.88,1474305,0.51,0.34,66969
삼성물산(주),028260,2018/12,42406651758,329937,88.06,53.17,6.41,1678376806,1.54,1.01,20833131
삼성바이오로직스(주),207940,2018/12,,0,,,,,9.6,4.5,535806
삼성생명보험(주),032830,2018/12,289427655000,475873,848.77,10.54,0.88,1956123000,1.05,0.64,27849200
삼성에스디에스(주),018260,2018/12,8013849391,154700,30.34,76.72,7.9,1196531554,4.35,2.87,5083718
삼성엔지니어링(주),028050,2018/12,4619648610,0,362.96,21.6,-0.84,446248384,5.39,3.31,4264919
삼성전기(주),009150,2018/12,8644914206,75690,74.77,57.22,19.81,1558669241,3.44,1.84,5682105
삼성전자(주),005930,2018/12,339357244000,2405428,36.97,73.01,1.75,67031863000,2.36,0.03,170381870
삼성제약(주),001360,2018/12,160646664,0,22.01,81.96,10.89,-6520528,2.38,0.92,42911
삼성중공업(주),010140,2018/12,14282891986,0,111.72,47.23,-33.36,165522614,0.85,0.51,4819076
삼성증권(주),016360,2018/12,38330643979,125020,722.17,12.16,9.02,-1520202555,0.9,0.53,4803496
삼성카드(주),029780,2018/12,23042118821,170818,240.29,29.39,-13.99,-403123159,0.73,0.57,3253706
삼성화재해상보험(주),000810,2018/12,79416391897,488873,541.33,15.59,0.84,2126237045,1.33,1.12,21926312
삼아알미늄(주),006110,2018/12,196741659,1100,86.2,53.7,0,6170124,0.71,0.33,150218
삼양식품(주),003230,2018/12,412138323,3013,75.81,56.88,2.37,37991964,4.07,1.74,464179
삼양통상(주),002170,2018/12,327534347,2219,11.85,89.41,7.39,42698338,0.5,0.4,182741
삼영무역(주),002810,2018/12,386497292,5456,15.54,86.55,3.8,8902843,1.19,0.74,266956
삼영전자공업(주),005680,2018/12,508021433,5000,5.73,94.58,8.85,11567944,0.83,0.46,210168
삼익티에이치케이(주),004380,2018/12,,6210,,,,,3.38,1.11,283067
삼일제약(주),000520,2018/12,147948619,610,163.8,37.91,2.78,-2621622,6.5,0.85,94141
삼정펄프(주),009770,2018/12,201823661,0,11.91,89.36,-5.43,1835365,0.6,0.42,135613
삼진제약(주),005500,2018/12,,9842,,,,,4.72,2.56,260017
삼호개발(주),010960,2018/12,276893453,3846,50.43,66.47,12.4,6971261,1.1,0.51,296299
삼화왕관(주),004450,2018/12,,1567,,,,,0.89,0.68,108048
삼화전기(주),009470,2018/12,128156723,661,117.19,46.04,-1.15,9897542,8.48,2.49,144582
삼화전자공업(주),011230,2018/12,64280396,0,233.79,29.96,-4.74,84649,6.42,1.26,32050
삼화콘덴서공업(주),001820,2018/12,220047088,3078,72.76,57.88,37.69,60908394,9.99,3.2,226554
삼화페인트공업(주),000390,2018/12,557979480,2861,98.02,50.5,7.4,9479119,1.08,0.5,477094
상신브레이크(주),041650,2018/12,429300584,1936,147.48,40.41,-1.51,17028267,1.03,0.43,296089
새론오토모티브(주),075180,2018/12,267051610,2880,20.1,83.26,-8.66,31895833,0.82,0.46,118720
샘표(주),007540,2018/12,320918955,444,37.71,72.62,0.39,27624187,1.17,0.54,9585
샘표식품(주),248170,2018/12,205518529,913,56.05,64.08,0.34,26356921,1.75,0.9,269106
서울도시가스(주),017390,2018/12,1368620519,6797,44.45,69.23,2.85,-152893509,0.54,0.44,1382043
서울식품공업(주),004410,2018/12,,0,,,,,4.01,1.81,70764
선도전기(주),007610,2018/12,149094572,357,77.85,56.23,-22.72,2466811,2.47,0.8,82274
성문전자(주),014910,2018/12,43264101,3,47.34,67.87,-10.28,985380,2.45,1.26,24872
성보화학(주),003080,2018/12,,4167,,,,,0.94,0.76,49518
성신양회(주),004980,2018/12,1061390657,3279,174.35,36.45,6.32,20324703,1.29,0.36,616932
성창기업지주(주),000180,2018/12,648660747,0,32.55,75.44,-9.65,-123071,0.96,0.46,7976
세기상사(주),002420,2018/12,,0,,,,,2.22,1.09,5183
