,종목명,2014_E,2014_S,2014_G,2015_E,2015_S,2015_G,Diff_E,Diff_S,Diff_G,업종명,2014_종가,2015_종가,등락률,연도
316,이마트,3.0,3.0,5.0,1.0,1.5,4.0,-2.0,-1.5,-1.0,유통업,198000,212500,0.07323232323232323,"14,15년"
317,이수페타시스,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,전기전자,4300,5050,0.1744186046511628,"14,15년"
318,이수화학,1.0,1.5,3.0,1.0,3.0,1.5,0.0,1.5,-1.5,화학,10300,10300,0.0,"14,15년"
319,이스타코,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,3080,2835,-0.07954545454545454,"14,15년"
320,이연제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,23900,36200,0.5146443514644351,"14,15년"
321,이월드,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타제조업,2175,2880,0.32413793103448274,"14,15년"
322,이화산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,18600,20050,0.07795698924731183,"14,15년"
323,인디에프,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,1280,2670,1.0859375,"14,15년"
324,인지컨트롤스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,5060,5120,0.011857707509881422,"14,15년"
325,인천도시가스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기가스업,36600,34650,-0.05327868852459016,"14,15년"
326,인터지스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수창고업,8140,3590,-0.558968058968059,"14,15년"
327,인팩,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수장비,7690,6240,-0.18855656697009102,"14,15년"
328,일성건설,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,건설업,6450,11400,0.7674418604651163,"14,15년"
329,일성신약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,90000,104500,0.16111111111111112,"14,15년"
330,일신방직,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,섬유의복,195000,158000,-0.18974358974358974,"14,15년"
331,일신석재,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,1245,1375,0.10441767068273092,"14,15년"
332,일양약품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,27000,56100,1.0777777777777777,"14,15년"
333,일정실업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,24750,27000,0.09090909090909091,"14,15년"
334,일진다이아,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,5810,10250,0.7641996557659209,"14,15년"
335,일진디스플,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기전자,7150,6860,-0.04055944055944056,"14,15년"
336,일진전기,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,전기전자,7970,5700,-0.2848180677540778,"14,15년"
337,일진홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기타금융,7500,12050,0.6066666666666667,"14,15년"
338,자화전자,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,전기전자,11200,11250,0.004464285714285714,"14,15년"
339,전방,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,37550,51500,0.3715046604527297,"14,15년"
340,제일기획,2.0,1.5,1.5,1.0,3.0,3.0,-1.0,1.5,1.5,서비스업,16700,20000,0.19760479041916168,"14,15년"
341,제일연마,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,비금속광물,7980,7650,-0.041353383458646614,"14,15년"
342,제주은행,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,은행,7850,9950,0.267515923566879,"14,15년"
343,조광페인트,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,화학,8600,15450,0.7965116279069767,"14,15년"
344,조광피혁,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타제조업,136500,49850,-0.6347985347985348,"14,15년"
345,조비,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,11200,12300,0.09821428571428571,"14,15년"
346,조선내화,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,비금속광물,133000,94500,-0.2894736842105263,"14,15년"
347,조선선재,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,65000,68900,0.06,"14,15년"
348,조일알미늄,2.0,1.5,1.5,2.0,1.5,3.0,0.0,0.0,1.5,철강금속,1085,1540,0.41935483870967744,"14,15년"
349,조흥,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,103500,154000,0.48792270531400966,"14,15년"
350,종근당바이오,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,의약품,23800,19750,-0.17016806722689076,"14,15년"
351,종근당홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,의약품,78600,79800,0.015267175572519083,"14,15년"
352,주연테크,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,563,1000,0.7761989342806395,"14,15년"
353,지엠비코리아,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,운수장비,6400,5630,-0.1203125,"14,15년"
354,지역난방공사,4.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,전기가스업,60000,62100,0.035,"14,15년"
355,진도,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,3390,6560,0.9351032448377581,"14,15년"
356,진양산업,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,화학,2975,3090,0.03865546218487395,"14,15년"
357,진양홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,4810,4095,-0.14864864864864866,"14,15년"
358,진양화학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,4295,3600,-0.16181606519208383,"14,15년"
359,진원생명과학,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,의약품,1825,13800,6.561643835616438,"14,15년"
360,진흥기업,,1.5,3.0,1.0,1.5,3.0,,0.0,0.0,건설업,1375,2240,0.6290909090909091,"14,15년"
361,참엔지니어링,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,1360,1430,0.051470588235294115,"14,15년"
362,천일고속,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수창고업,55700,77100,0.38420107719928187,"14,15년"
363,체시스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수장비,896,1900,1.1205357142857142,"14,15년"
364,카프로,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,화학,2815,2815,0.0,"14,15년"
365,코리아써키트,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,전기전자,7920,11050,0.3952020202020202,"14,15년"
366,코리안리,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,보험,11400,13600,0.19298245614035087,"14,15년"
367,코스맥스비티아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,51000,71300,0.3980392156862745,"14,15년"
368,코스모신소재,2.0,3.0,3.0,1.0,3.0,3.0,-1.0,0.0,0.0,화학,3285,2965,-0.0974124809741248,"14,15년"
369,코스모화학,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,5090,5530,0.08644400785854617,"14,15년"
370,코아스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타제조업,1695,2440,0.43952802359882004,"14,15년"
371,코오롱,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,25750,64100,1.4893203883495145,"14,15년"
372,코오롱글로벌,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,7420,17000,1.2911051212938005,"14,15년"
373,코오롱인더,3.0,1.5,3.0,2.0,3.0,3.0,-1.0,1.5,0.0,화학,54500,62100,0.13944954128440368,"14,15년"
374,코오롱플라스틱,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,화학,5780,7750,0.3408304498269896,"14,15년"
375,코웨이,2.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,서비스업,81600,85200,0.04411764705882353,"14,15년"
376,콤텍시스템,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,1300,1570,0.2076923076923077,"14,15년"
377,키움증권,3.0,1.5,1.5,4.0,1.5,1.5,1.0,0.0,0.0,증권,45350,58700,0.29437706725468576,"14,15년"
378,태경산업,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,화학,5780,6130,0.06055363321799308,"14,15년"
379,태광산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,1250000,1110000,-0.112,"14,15년"
380,태림포장,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,2445,3200,0.30879345603271985,"14,15년"
381,태영건설,3.0,3.0,3.0,3.0,1.5,3.0,0.0,-1.5,0.0,건설업,4245,5890,0.3875147232037691,"14,15년"
382,태원물산,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,2340,3190,0.36324786324786323,"14,15년"
383,태평양물산,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,6480,4265,-0.341820987654321,"14,15년"
384,텔코웨어,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,13450,14550,0.08178438661710037,"14,15년"
385,티에이치엔,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,1500,1605,0.07,"14,15년"
386,티웨이홀딩스,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,비금속광물,4885,9120,0.8669396110542477,"14,15년"
387,파미셀,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,4790,4905,0.024008350730688934,"14,15년"
388,팜스코,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,음식료품,16750,15450,-0.07761194029850746,"14,15년"
389,퍼스텍,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,2005,5860,1.9226932668329177,"14,15년"
390,퍼시스,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,기타제조업,32150,34700,0.07931570762052877,"14,15년"
391,페이퍼코리아,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,759,1005,0.3241106719367589,"14,15년"
392,평화산업,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,운수장비,1240,1600,0.2903225806451613,"14,15년"
393,평화홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,2960,3430,0.15878378378378377,"14,15년"
394,풀무원,4.0,4.0,1.5,3.0,3.0,3.0,-1.0,-1.0,1.5,음식료품,144000,185500,0.2881944444444444,"14,15년"
395,풍산,3.0,1.5,3.0,3.0,1.5,3.0,0.0,0.0,0.0,철강금속,26450,25750,-0.026465028355387523,"14,15년"
396,풍산홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,46100,40150,-0.12906724511930587,"14,15년"
397,하나금융지주,5.0,3.0,1.5,5.0,3.0,1.5,0.0,0.0,0.0,기타금융,37050,27800,-0.2496626180836707,"14,15년"
398,하나투어,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,67100,126000,0.8777943368107303,"14,15년"
399,하이스틸,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,16550,22000,0.3293051359516616,"14,15년"
400,하이트진로,3.0,1.5,3.0,2.0,1.5,3.0,-1.0,0.0,0.0,음식료품,26450,22900,-0.1342155009451796,"14,15년"
401,하이트진로홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,12500,13650,0.092,"14,15년"
402,한국가스공사,4.0,4.0,4.0,3.0,3.0,4.0,-1.0,-1.0,0.0,전기가스업,50100,42600,-0.1497005988023952,"14,15년"
403,한국공항,1.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,운수창고업,33250,30300,-0.0887218045112782,"14,15년"
404,한국금융지주,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,기타금융,54100,61000,0.12754158964879853,"14,15년"
405,한국내화,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,비금속광물,3175,3200,0.007874015748031496,"14,15년"
406,한국쉘석유,3.0,3.0,3.0,3.0,3.0,1.5,0.0,0.0,-1.5,화학,489000,507000,0.03680981595092025,"14,15년"
407,한국전자홀딩스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타금융,1555,1105,-0.28938906752411575,"14,15년"
408,한국종합기술,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,4930,5040,0.02231237322515213,"14,15년"
409,한국주강,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,2975,3005,0.010084033613445379,"14,15년"
410,한국철강,3.0,1.5,3.0,2.0,1.5,3.0,-1.0,0.0,0.0,철강금속,33150,48350,0.45852187028657615,"14,15년"
411,한국카본,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,6140,5950,-0.030944625407166124,"14,15년"
412,한국콜마,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,52000,89800,0.7269230769230769,"14,15년"
413,한국콜마홀딩스,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타금융,50100,66200,0.3213572854291417,"14,15년"
414,한국항공우주,3.0,1.5,3.0,2.0,1.5,3.0,-1.0,0.0,0.0,운수장비,41300,90000,1.179176755447942,"14,15년"
415,한국화장품,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,4945,11150,1.2548028311425683,"14,15년"
416,한국화장품제조,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,8530,28200,2.305978898007034,"14,15년"
417,한농화성,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,3760,3910,0.0398936170212766,"14,15년"
418,한독,3.0,1.5,3.0,2.0,3.0,1.5,-1.0,1.5,-1.5,의약품,23850,24950,0.04612159329140461,"14,15년"
419,한미글로벌,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,8500,12350,0.45294117647058824,"14,15년"
420,한미반도체,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,15900,10800,-0.32075471698113206,"14,15년"
421,한미사이언스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,14600,131500,8.006849315068493,"14,15년"
422,한미약품,3.0,3.0,3.0,1.0,3.0,3.0,-2.0,0.0,0.0,의약품,85000,517000,5.08235294117647,"14,15년"
423,한샘,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,127500,233500,0.8313725490196079,"14,15년"
424,한섬,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,32100,38850,0.2102803738317757,"14,15년"
425,한성기업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,6850,7450,0.08759124087591241,"14,15년"
426,한세실업,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,섬유의복,36600,56200,0.5355191256830601,"14,15년"
427,한세예스24홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,섬유의복,14400,21300,0.4791666666666667,"14,15년"
428,한솔로지스틱스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,2335,4200,0.7987152034261242,"14,15년"
429,한솔케미칼,3.0,1.5,3.0,3.0,1.5,3.0,0.0,0.0,0.0,화학,34300,67000,0.9533527696793003,"14,15년"
430,한솔테크닉스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,11750,25100,1.1361702127659574,"14,15년"
431,한솔홈데코,1.0,1.5,3.0,1.0,3.0,3.0,0.0,1.5,0.0,종이목재,2005,1540,-0.23192019950124687,"14,15년"
432,한신공영,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,건설업,12150,18800,0.5473251028806584,"14,15년"
433,한양증권,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,증권,6850,8500,0.24087591240875914,"14,15년"
434,한올바이오파마,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,3960,11500,1.904040404040404,"14,15년"
435,한익스프레스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수창고업,31550,88300,1.7987321711568938,"14,15년"
436,한일시멘트,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,비금속광물,137500,117500,-0.14545454545454545,"14,15년"
437,한일철강,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,17500,20950,0.19714285714285715,"14,15년"
438,한전KPS,2.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,건설업,87700,104000,0.18586088939566706,"14,15년"
439,한전기술,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,서비스업,65000,34200,-0.47384615384615386,"14,15년"
440,한전산업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,6550,4690,-0.28396946564885495,"14,15년"
441,한진,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수창고업,53600,44450,-0.1707089552238806,"14,15년"
442,한진중공업홀딩스,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,전기가스업,9000,6590,-0.2677777777777778,"14,15년"
443,한창,,1.5,1.5,,1.5,1.5,,0.0,0.0,유통업,1170,2720,1.3247863247863247,"14,15년"
444,한창제지,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,종이목재,688,894,0.29941860465116277,"14,15년"
445,한화,3.0,4.0,3.0,3.0,3.0,4.0,0.0,-1.0,1.0,화학,27400,37550,0.3704379562043796,"14,15년"
446,한화생명,4.0,1.5,1.5,4.0,4.0,1.5,0.0,2.5,0.0,보험,8210,8490,0.0341047503045067,"14,15년"
447,한화손해보험,3.0,1.5,1.5,2.0,3.0,1.5,-1.0,1.5,0.0,보험,5390,7530,0.3970315398886827,"14,15년"
448,한화투자증권,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,증권,3750,4490,0.19733333333333333,"14,15년"
449,현대건설,3.0,3.0,4.0,2.0,3.0,4.0,-1.0,0.0,0.0,건설업,48550,34600,-0.28733264675592174,"14,15년"
450,현대그린푸드,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,18150,23850,0.3140495867768595,"14,15년"
451,현대글로비스,3.0,1.5,1.5,2.0,1.5,3.0,-1.0,0.0,1.5,운수창고업,266000,196500,-0.26127819548872183,"14,15년"
452,현대리바트,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,기타제조업,45250,50300,0.11160220994475138,"14,15년"
453,현대모비스,3.0,4.0,4.0,1.0,3.0,3.0,-2.0,-1.0,-1.0,운수장비,250000,240000,-0.04,"14,15년"
454,현대미포조선,3.0,4.0,4.0,3.0,3.0,4.0,0.0,-1.0,0.0,운수장비,75900,71800,-0.05401844532279315,"14,15년"
455,현대백화점,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,유통업,135500,125500,-0.07380073800738007,"14,15년"
456,현대비앤지스틸,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,철강금속,17350,10350,-0.4034582132564842,"14,15년"
457,현대약품,3.0,1.5,3.0,3.0,1.5,1.5,0.0,0.0,-1.5,의약품,2525,3790,0.500990099009901,"14,15년"
458,현대위아,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,운수장비,184500,133500,-0.2764227642276423,"14,15년"
459,현대제철,3.0,4.0,3.0,2.0,3.0,3.0,-1.0,-1.0,0.0,철강금속,68100,52100,-0.23494860499265785,"14,15년"
460,현대해상,4.0,4.0,3.0,4.0,4.0,1.5,0.0,0.0,-1.5,보험,28250,33950,0.20176991150442478,"14,15년"
461,현대홈쇼핑,3.0,1.5,1.5,4.0,1.5,1.5,1.0,0.0,0.0,유통업,136000,122000,-0.10294117647058823,"14,15년"
462,혜인,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,3580,3540,-0.0111731843575419,"14,15년"
463,호텔신라,1.0,1.5,1.5,2.0,1.5,3.0,1.0,0.0,1.5,유통업,100500,110000,0.0945273631840796,"14,15년"
464,화성산업,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,건설업,11950,17200,0.4393305439330544,"14,15년"
465,화승알앤에이,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,운수장비,31100,40950,0.3167202572347267,"14,15년"
466,화신,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,운수장비,8680,5880,-0.3225806451612903,"14,15년"
467,화천기계,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기계,32750,30000,-0.08396946564885496,"14,15년"
468,화천기공,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,68800,62200,-0.09593023255813954,"14,15년"
469,환인제약,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,의약품,24600,20700,-0.15853658536585366,"14,15년"
470,황금에스티,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,5120,5920,0.15625,"14,15년"
471,효성,2.0,3.0,1.5,1.0,3.0,3.0,-1.0,0.0,1.5,기타금융,63500,117000,0.84251968503937,"14,15년"
472,후성,1.0,1.5,1.5,1.0,1.5,3.0,0.0,0.0,1.5,화학,2495,4175,0.6733466933867736,"14,15년"
473,휴비스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,12300,8490,-0.3097560975609756,"14,15년"
474,휴스틸,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,16650,17900,0.07507507507507508,"14,15년"
475,흥국화재,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,보험,3860,4010,0.038860103626943004,"14,15년"
476,흥아해운,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수창고업,2190,1935,-0.11643835616438356,"14,15년"
