,종목명,2017_E,2017_S,2017_G,2018_E,2018_S,2018_G,Diff_E,Diff_S,Diff_G,업종명,2017_종가,2018_종가,등락률,연도
186,두산밥캣,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,기계,36250,35200,-0.028965517241379312,"17,18년"
187,두올,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,4860,2770,-0.43004115226337447,"17,18년"
188,디씨엠,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,12700,12000,-0.05511811023622047,"17,18년"
189,디아이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의료정밀,5720,3480,-0.3916083916083916,"17,18년"
190,디아이씨,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,운수장비,9450,5650,-0.4021164021164021,"17,18년"
191,디와이,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,7630,5300,-0.3053735255570118,"17,18년"
192,디와이파워,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,23800,11600,-0.5126050420168067,"17,18년"
193,락앤락,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,화학,21650,15450,-0.2863741339491917,"17,18년"
194,롯데관광개발,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,서비스업,13550,11600,-0.14391143911439114,"17,18년"
195,롯데손해보험,4.0,4.0,1.5,4.0,5.0,1.5,0.0,1.0,0.0,보험,3305,2475,-0.25113464447806355,"17,18년"
196,롯데쇼핑,2.0,5.0,4.0,3.0,5.0,4.0,1.0,0.0,0.0,유통업,225000,193500,-0.14,"17,18년"
197,롯데정밀화학,4.0,5.0,4.0,3.0,5.0,4.0,-1.0,0.0,0.0,화학,40250,40750,0.012422360248447204,"17,18년"
198,롯데지주,2.0,5.0,4.0,3.0,,,1.0,,,기타금융,74500,47550,-0.361744966442953,"17,18년"
199,롯데케미칼,3.0,5.0,4.0,4.0,5.0,3.0,1.0,0.0,-1.0,화학,369500,262500,-0.2895805142083897,"17,18년"
200,롯데하이마트,4.0,5.0,1.5,4.0,5.0,1.5,0.0,0.0,0.0,유통업,74100,56100,-0.242914979757085,"17,18년"
201,마니커,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,음식료품,675,720,0.06666666666666667,"17,18년"
202,만호제강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,18400,17050,-0.07336956521739131,"17,18년"
203,메리츠금융지주,4.0,1.5,1.5,4.0,1.5,1.5,0.0,0.0,0.0,기타금융,16300,10350,-0.36503067484662577,"17,18년"
204,명문제약,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,의약품,6120,5130,-0.16176470588235295,"17,18년"
205,모나리자,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,4930,2480,-0.4969574036511156,"17,18년"
206,모나미,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,3190,2455,-0.2304075235109718,"17,18년"
207,모토닉,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,9240,8370,-0.09415584415584416,"17,18년"
208,무림P&P,,1.5,1.5,2.0,1.5,3.0,,0.0,1.5,종이목재,4200,7590,0.8071428571428572,"17,18년"
209,무림페이퍼,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,종이목재,2500,2830,0.132,"17,18년"
210,무학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,18150,11650,-0.3581267217630854,"17,18년"
211,문배철강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,3025,2725,-0.09917355371900827,"17,18년"
212,미래산업,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,의료정밀,238,167,-0.29831932773109243,"17,18년"
213,미래아이앤지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,491,395,-0.1955193482688391,"17,18년"
214,미래에셋생명,4.0,3.0,1.5,,3.0,1.5,,0.0,0.0,보험,5860,4555,-0.2226962457337884,"17,18년"
215,미원상사,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,화학,230000,245000,0.06521739130434782,"17,18년"
216,미원홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기타금융,48700,36400,-0.25256673511293637,"17,18년"
217,미원화학,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,62900,39600,-0.37042925278219396,"17,18년"
218,방림,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,섬유의복,20200,24500,0.21287128712871287,"17,18년"
219,백광산업,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,화학,2720,2325,-0.14522058823529413,"17,18년"
220,백산,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,7700,5020,-0.34805194805194806,"17,18년"
221,범양건영,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,건설업,11600,1290,-0.8887931034482759,"17,18년"
222,벽산,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,비금속광물,3405,2360,-0.3069016152716593,"17,18년"
223,보락,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,974,2160,1.217659137577002,"17,18년"
224,보해양조,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,음식료품,1045,1150,0.10047846889952153,"17,18년"
225,부광약품,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,22150,22300,0.006772009029345372,"17,18년"
226,부국증권,3.0,1.5,1.5,,1.5,1.5,,0.0,0.0,증권,27500,21950,-0.2018181818181818,"17,18년"
227,부국철강,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,철강금속,2855,2395,-0.16112084063047286,"17,18년"
228,부산산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,비금속광물,35350,149000,3.214992927864215,"17,18년"
229,부산주공,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,운수장비,1335,512,-0.6164794007490637,"17,18년"
230,비상교육,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,서비스업,11800,7120,-0.39661016949152544,"17,18년"
231,빙그레,2.0,3.0,1.5,3.0,4.0,3.0,1.0,1.0,1.5,음식료품,60700,70800,0.16639209225700163,"17,18년"
232,사조대림,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,음식료품,24150,20000,-0.17184265010351968,"17,18년"
233,사조동아원,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,1555,1085,-0.3022508038585209,"17,18년"
234,사조산업,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,"농업, 임업 및 어업",73100,50000,-0.31600547195622436,"17,18년"
235,사조씨푸드,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,음식료품,7070,5900,-0.16548797736916548,"17,18년"
236,사조오양,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,음식료품,14650,9530,-0.34948805460750854,"17,18년"
237,삼성SDI,2.0,5.0,4.0,3.0,4.0,4.0,1.0,-1.0,0.0,전기전자,206000,235500,0.14320388349514562,"17,18년"
238,삼성공조,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,12050,8930,-0.25892116182572616,"17,18년"
239,삼성물산,4.0,5.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,유통업,148000,108500,-0.2668918918918919,"17,18년"
240,삼성바이오로직스,3.0,3.0,3.0,2.0,4.0,1.5,-1.0,1.0,-1.5,의약품,384000,387500,0.009114583333333334,"17,18년"
241,삼성생명,4.0,4.0,4.0,,3.0,4.0,,-1.0,0.0,보험,135000,92000,-0.31851851851851853,"17,18년"
242,삼성에스디에스,3.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,서비스업,207000,192500,-0.07004830917874397,"17,18년"
243,삼성엔지니어링,3.0,5.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,서비스업,12200,18250,0.4959016393442623,"17,18년"
244,삼성전기,4.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0,-1.0,전기전자,104000,118000,0.1346153846153846,"17,18년"
245,삼성전자,2.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,전기전자,2754000,42400,-0.9846042120551924,"17,18년"
246,삼성제약,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,의약품,3500,2575,-0.2642857142857143,"17,18년"
247,삼성중공업,3.0,1.5,3.0,2.0,1.5,4.0,-1.0,0.0,1.0,운수장비,11800,6960,-0.4101694915254237,"17,18년"
248,삼성증권,4.0,3.0,1.5,,4.0,1.5,,1.0,0.0,증권,35600,26750,-0.24859550561797752,"17,18년"
249,삼성출판사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,9540,11100,0.16352201257861634,"17,18년"
250,삼성카드,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,기타금융,36650,33650,-0.08185538881309687,"17,18년"
251,삼아알미늄,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,철강금속,3460,4055,0.17196531791907516,"17,18년"
252,삼양사,2.0,3.0,1.5,2.0,3.0,3.0,0.0,0.0,1.5,음식료품,97000,60700,-0.37422680412371134,"17,18년"
253,삼양식품,2.0,3.0,1.5,,1.5,1.5,,-1.5,0.0,음식료품,60700,60700,0.0,"17,18년"
254,삼양통상,2.0,1.5,1.5,1.0,1.5,3.0,-1.0,0.0,1.5,기타제조업,43850,39500,-0.09920182440136831,"17,18년"
255,삼양홀딩스,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,기타금융,90400,86300,-0.04535398230088496,"17,18년"
256,삼영무역,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,17850,13600,-0.23809523809523808,"17,18년"
257,삼원강재,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,운수장비,3390,2600,-0.23303834808259588,"17,18년"
258,삼익THK,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,18000,11600,-0.35555555555555557,"17,18년"
259,삼익악기,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타제조업,1955,1565,-0.19948849104859334,"17,18년"
260,삼일제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,7500,21950,1.9266666666666667,"17,18년"
261,삼정펄프,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,종이목재,43350,34950,-0.19377162629757785,"17,18년"
262,삼진제약,2.0,1.5,1.5,2.0,3.0,1.5,0.0,1.5,0.0,의약품,33100,37000,0.11782477341389729,"17,18년"
263,삼천리,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,전기가스업,102500,91500,-0.1073170731707317,"17,18년"
264,삼호개발,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,건설업,4250,4300,0.011764705882352941,"17,18년"
265,삼화왕관,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,54000,43500,-0.19444444444444445,"17,18년"
266,삼화전기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,8570,20150,1.3512252042007,"17,18년"
267,상신브레이크,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,7550,3955,-0.476158940397351,"17,18년"
268,새론오토모티브,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,운수장비,7480,4655,-0.37767379679144386,"17,18년"
269,샘표,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,기타금융,32000,37950,0.1859375,"17,18년"
270,샘표식품,1.0,1.5,1.5,2.0,3.0,3.0,1.0,1.5,1.5,음식료품,33200,28000,-0.1566265060240964,"17,18년"
271,서연,,1.5,1.5,2.0,1.5,1.5,,0.0,0.0,기타금융,8020,3365,-0.580423940149626,"17,18년"
272,서연이화,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,운수장비,12000,3995,-0.6670833333333334,"17,18년"
273,서원,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,1095,1005,-0.0821917808219178,"17,18년"
274,서흥,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,33450,27300,-0.18385650224215247,"17,18년"
275,선도전기,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,전기전자,3240,3665,0.13117283950617284,"17,18년"
276,선진,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,음식료품,15500,11000,-0.2903225806451613,"17,18년"
277,성문전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,2270,2425,0.06828193832599119,"17,18년"
278,성보화학,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,화학,6190,6020,-0.027463651050080775,"17,18년"
279,성신양회,1.0,1.5,3.0,2.0,1.5,3.0,1.0,0.0,0.0,비금속광물,5360,8760,0.6343283582089553,"17,18년"
280,성안,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,687,550,-0.19941775836972345,"17,18년"
281,성창기업지주,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,2745,1965,-0.28415300546448086,"17,18년"
282,세기상사,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,72800,76400,0.04945054945054945,"17,18년"
283,세방,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,운수창고업,13600,12350,-0.09191176470588236,"17,18년"
284,세방전지,1.0,1.5,3.0,1.0,1.5,3.0,0.0,0.0,0.0,전기전자,33850,35100,0.03692762186115214,"17,18년"
285,세아제강,2.0,1.5,3.0,1.0,1.5,3.0,-1.0,0.0,0.0,철강금속,91800,58900,-0.35838779956427014,"17,18년"
286,세아특수강,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,철강금속,21350,16200,-0.24121779859484777,"17,18년"
287,세아홀딩스,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,철강금속,157500,99800,-0.36634920634920637,"17,18년"
288,세우글로벌,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,1660,1275,-0.2319277108433735,"17,18년"
289,세원정공,1.0,1.5,1.5,2.0,1.5,1.5,1.0,0.0,0.0,운수장비,17100,7960,-0.5345029239766081,"17,18년"
290,세이브존I&C,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,5150,3325,-0.35436893203883496,"17,18년"
291,세종공업,1.0,1.5,3.0,1.0,1.5,1.5,0.0,0.0,-1.5,운수장비,7780,5240,-0.3264781491002571,"17,18년"
292,세진중공업,3.0,3.0,1.5,2.0,1.5,1.5,-1.0,-1.5,0.0,운수장비,3040,3690,0.2138157894736842,"17,18년"
293,세하,2.0,1.5,3.0,2.0,1.5,3.0,0.0,0.0,0.0,종이목재,1520,1350,-0.1118421052631579,"17,18년"
294,송원산업,2.0,3.0,3.0,,1.5,3.0,,-1.5,0.0,화학,21500,17250,-0.19767441860465115,"17,18년"
295,수산중공업,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,1530,1515,-0.00980392156862745,"17,18년"
296,신대양제지,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,종이목재,32950,68100,1.0667678300455234,"17,18년"
297,신도리코,3.0,1.5,3.0,3.0,1.5,1.5,0.0,0.0,-1.5,전기전자,63000,43500,-0.30952380952380953,"17,18년"
298,신라교역,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,"농업, 임업 및 어업",15350,12600,-0.1791530944625407,"17,18년"
299,신성이엔지,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,1765,1130,-0.3597733711048159,"17,18년"
300,신성통상,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,유통업,981,817,-0.1671763506625892,"17,18년"
301,신세계,2.0,5.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,유통업,229000,258500,0.12882096069868995,"17,18년"
302,신세계건설,3.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,0.0,건설업,28150,23700,-0.15808170515097691,"17,18년"
303,신세계인터내셔날,2.0,4.0,1.5,3.0,3.0,1.5,1.0,-1.0,0.0,유통업,61800,147500,1.3867313915857604,"17,18년"
304,신세계푸드,2.0,4.0,3.0,1.0,3.0,1.5,-1.0,-1.0,-1.5,서비스업,134500,90900,-0.3241635687732342,"17,18년"
305,신송홀딩스,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,5600,4170,-0.25535714285714284,"17,18년"
306,신영와코루,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,섬유의복,160000,130000,-0.1875,"17,18년"
307,신영증권,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,증권,59400,56800,-0.04377104377104377,"17,18년"
308,신원,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,1935,1635,-0.15503875968992248,"17,18년"
309,신풍제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,6120,6430,0.05065359477124183,"17,18년"
310,신한지주,,4.0,5.0,5.0,4.0,5.0,,0.0,0.0,기타금융,50200,42550,-0.15239043824701196,"17,18년"
311,신흥,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,10450,10100,-0.03349282296650718,"17,18년"
312,쌍방울,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,섬유의복,1340,931,-0.30522388059701494,"17,18년"
313,써니전자,2.0,3.0,1.5,2.0,1.5,1.5,0.0,-1.5,0.0,전기전자,2565,1865,-0.2729044834307992,"17,18년"
314,씨아이테크,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,기타제조업,678,509,-0.24926253687315633,"17,18년"
315,씨에스윈드,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,기계,26300,30200,0.1482889733840304,"17,18년"
316,아남전자,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,전기전자,2455,2315,-0.05702647657841141,"17,18년"
317,아모레퍼시픽,3.0,4.0,4.0,2.0,5.0,4.0,-1.0,1.0,0.0,화학,314000,153000,-0.5127388535031847,"17,18년"
318,아세아,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,서비스업,115000,115500,0.004347826086956522,"17,18년"
319,아세아시멘트,1.0,1.5,3.0,1.0,3.0,4.0,0.0,1.5,1.0,비금속광물,86300,111000,0.2862108922363847,"17,18년"
320,아세아제지,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,종이목재,19500,36050,0.8487179487179487,"17,18년"
321,아시아나항공,2.0,4.0,3.0,2.0,1.5,3.0,0.0,-2.5,0.0,운수창고업,4625,3650,-0.21081081081081082,"17,18년"
322,아이마켓코리아,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,9570,6460,-0.32497387669801464,"17,18년"
323,아이에스동서,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,비금속광물,34550,30950,-0.10419681620839363,"17,18년"
324,알루코,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,철강금속,3830,2615,-0.31723237597911225,"17,18년"
325,에넥스,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,기타제조업,1695,1025,-0.3952802359882006,"17,18년"
326,에스엘,1.0,3.0,1.5,1.0,3.0,1.5,0.0,0.0,0.0,운수장비,22950,14400,-0.37254901960784315,"17,18년"
327,에스원,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,91600,96500,0.05349344978165939,"17,18년"
328,에쓰씨엔지니어링,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,건설업,3745,1570,-0.5807743658210948,"17,18년"
329,에이블씨엔씨,3.0,1.5,1.5,,1.5,1.5,,0.0,0.0,화학,20250,8810,-0.5649382716049383,"17,18년"
330,에이엔피,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,전기전자,1205,386,-0.6796680497925311,"17,18년"
331,엔씨소프트,2.0,1.5,1.5,3.0,1.5,1.5,1.0,0.0,0.0,서비스업,426500,429500,0.007033997655334115,"17,18년"
332,엔케이,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,1300,1100,-0.15384615384615385,"17,18년"
333,영보화학,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,화학,4920,3470,-0.29471544715447157,"17,18년"
334,영원무역,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,유통업,34400,35750,0.03924418604651163,"17,18년"
335,영원무역홀딩스,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,기타금융,56000,61400,0.09642857142857143,"17,18년"
336,영진약품,1.0,3.0,1.5,2.0,1.5,1.5,1.0,-1.5,0.0,의약품,8890,5520,-0.37907761529808776,"17,18년"
337,영풍,1.0,1.5,3.0,2.0,1.5,1.5,1.0,0.0,-1.5,철강금속,1113000,657000,-0.40970350404312667,"17,18년"
338,영풍제지,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,종이목재,2575,3130,0.21553398058252426,"17,18년"
339,영화금속,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,운수장비,1490,1160,-0.2214765100671141,"17,18년"
340,오뚜기,,3.0,1.5,2.0,4.0,3.0,,1.0,1.5,음식료품,759000,659000,-0.13175230566534915,"17,18년"
341,오리엔트바이오,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,의약품,1160,825,-0.28879310344827586,"17,18년"
342,오리온홀딩스,1.0,1.5,1.5,,1.5,1.5,,0.0,0.0,기타금융,25750,15650,-0.39223300970873787,"17,18년"
343,용평리조트,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,12850,5250,-0.5914396887159533,"17,18년"
344,우리종금,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,기타금융,557,713,0.2800718132854578,"17,18년"
345,우신시스템,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,기계,8640,6200,-0.2824074074074074,"17,18년"
346,우진,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의료정밀,5870,4365,-0.2563884156729131,"17,18년"
347,우진플라임,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,기계,9990,5820,-0.4174174174174174,"17,18년"
348,웅진,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,서비스업,2315,2610,0.12742980561555076,"17,18년"
349,웅진씽크빅,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,서비스업,6920,4130,-0.4031791907514451,"17,18년"
350,원림,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,섬유의복,23650,19000,-0.19661733615221988,"17,18년"
351,윌비스,3.0,1.5,1.5,2.0,1.5,1.5,-1.0,0.0,0.0,유통업,1730,1075,-0.3786127167630058,"17,18년"
352,유니드,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,화학,46250,40250,-0.12972972972972974,"17,18년"
353,유니온,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,비금속광물,3900,3805,-0.02435897435897436,"17,18년"
354,유니온머티리얼,2.0,1.5,3.0,1.0,1.5,1.5,-1.0,0.0,-1.5,비금속광물,2435,1775,-0.27104722792607805,"17,18년"
355,유니켐,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,기타제조업,1425,1415,-0.007017543859649123,"17,18년"
356,유니퀘스트,3.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,0.0,유통업,7120,7260,0.019662921348314606,"17,18년"
357,유성기업,2.0,1.5,3.0,2.0,1.5,1.5,0.0,0.0,-1.5,운수장비,3715,2800,-0.24629878869448182,"17,18년"
358,유수홀딩스,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,서비스업,6490,6180,-0.04776579352850539,"17,18년"
359,유안타증권,4.0,1.5,1.5,,1.5,1.5,,0.0,0.0,증권,3375,3160,-0.0637037037037037,"17,18년"
360,유엔젤,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,서비스업,4020,3210,-0.20149253731343283,"17,18년"
361,유유제약,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,의약품,11350,10850,-0.04405286343612335,"17,18년"
362,유한양행,2.0,1.5,3.0,2.0,3.0,3.0,0.0,1.5,0.0,의약품,204000,167500,-0.17892156862745098,"17,18년"
363,유화증권,3.0,1.5,1.5,,1.5,1.5,,0.0,0.0,증권,17650,13500,-0.23512747875354106,"17,18년"
364,율촌화학,2.0,1.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,화학,16650,12350,-0.25825825825825827,"17,18년"
365,이건산업,2.0,1.5,1.5,1.0,1.5,1.5,-1.0,0.0,0.0,종이목재,8070,9140,0.1325898389095415,"17,18년"
366,이구산업,2.0,1.5,3.0,3.0,1.5,3.0,1.0,0.0,0.0,철강금속,2305,1880,-0.1843817787418655,"17,18년"
367,이노션,2.0,1.5,1.5,3.0,3.0,1.5,1.0,1.5,0.0,서비스업,76800,58000,-0.24479166666666666,"17,18년"
368,이마트,3.0,4.0,3.0,3.0,3.0,3.0,0.0,-1.0,0.0,유통업,224000,204500,-0.08705357142857142,"17,18년"
369,이수페타시스,1.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,전기전자,4425,5580,0.26101694915254237,"17,18년"
370,이수화학,2.0,3.0,3.0,1.0,3.0,3.0,-1.0,0.0,0.0,화학,17150,9630,-0.43848396501457726,"17,18년"
371,이스타코,,1.5,1.5,1.0,1.5,1.5,,0.0,0.0,서비스업,706,575,-0.18555240793201133,"17,18년"
372,이아이디,1.0,1.5,1.5,1.0,1.5,1.5,0.0,0.0,0.0,유통업,350,176,-0.49714285714285716,"17,18년"
